name,city,region,holes,distance_mi,tee_name,gender,rating,slope,yardage,notes
Silver Oak Golf Course,"Carson City, NV",NV,18,,Back,M,70.8,130,6764,Par 71
Sunridge Golf Club,"Carson City, NV",NV,18,,Back,M,72.7,138,7054,Par 72
Dayton Valley Country Club,"Dayton, NV",NV,18,,Back,M,74.2,143,7218,Par 72; Arnold Palmer design
Eagle Valley Golf Club (East course),"Dayton, NV",NV,18,,Back,M,68.7,117,6658,Par 72
Rubyview Golf Course,"Elko, NV",NV,18,,Blue,M,68.5,115,6631,Par 71; municipal
Spring Creek Golf Course,"Elko, NV",NV,18,,Back,M,70.6,121,6302,Par 72
White Pine Golf Course,"Ely, NV",NV,18,,Back,M,70.4,114,6843,Par 72
Burning Sands Golf Course,"Empire, NV",NV,18,,Back,M,,,2007,9-hole par 32; closed 2011; rating not published
Fallon Golf Course,"Fallon, NV",NV,18,,Back,M,34.6,121,3082,9-hole par 35
Desert Lakes Golf Course,"Fernley, NV",NV,18,,Back,M,69.9,118,6516,Par 72; now The Ranch at Desert Lakes
Carson Valley Golf Course,"Gardnerville, NV",NV,18,,Back,M,66.5,110,5759,Par 71
Glenbrook Golf Course,"Glenbrook, NV",NV,18,,Back,M,35.0,113,2715,9-hole par 35; opened 1926
Walker Lake Country Club,"Hawthorne, NV",NV,18,,Back,M,33.2,114,2718,9-hole par 34
Anthem Country Club,"Henderson, NV",NV,18,,Back,M,73.6,133,7267,Par 72; private; Keith Foster design
Black Mountain Golf & Country Club (Founders-9 course),"Henderson, NV",NV,18,,Back,M,70.6,124,6579,Par 72; Founders/Horizon; 27-hole facility
Desert Willow Golf Course,"Henderson, NV",NV,18,,Back,M,59.1,91,3811,Par 60 executive
The Falls Golf Club,"Henderson, NV",NV,18,,Back,M,74.7,136,7250,Par 72; closed 2009; Weiskopf (Lake Las Vegas)
The Legacy Golf Club,"Henderson, NV",NV,18,,Back,M,74.9,136,7233,Par 72; Arthur Hills design
Revere Golf Club (Concord course),"Henderson, NV",NV,18,,Back,M,73.3,151,7069,Par 72; Casper/Nash design
SouthShore Golf Club,"Henderson, NV",NV,18,,Back,M,72.6,135,6917,Par 71; private; Nicklaus (Lake Las Vegas)
Tuscany Golf Club,"Henderson, NV",NV,18,,Back,M,72.8,135,6906,Par 72; now Chimera GC
Jackpot Golf Club,"Jackpot, NV",NV,18,,Blue,M,72.3,122,6974,Par 72
Primm Valley Golf Club,"Jean, NV",NV,18,,Back,M,73.3,135,6945,Par 71; Lakes course; Tom Fazio design
Arroyo G.C. at Red Rock Country Club,"Las Vegas, NV",NV,18,,Gold,M,73.0,148,6883,Par 72; Arnold Palmer design
Badlands G.C. (Diablo-9 course),"Las Vegas, NV",NV,18,,Back,M,72.9,150,6423,Par 72; Diablo/Outlaw combo; 27-hole facility; closed 2016
Badlands G.C. (Outlaw-9 course),"Las Vegas, NV",NV,18,,Back,M,71.4,151,6195,Par 72; Desperado/Outlaw combo; closed 2016
Badlands Golf Club (Desperado-9 course),"Las Vegas, NV",NV,18,,Back,M,72.9,155,6456,Par 72; Desperado/Diablo combo; closed 2016
Canyon Gate Country Club,"Las Vegas, NV",NV,18,,Back,M,73.0,136,6769,Par 72; private
Desert Pines Golf Club,"Las Vegas, NV",NV,18,,Back,M,71.1,137,6810,Par 71; Perry Dye design
Desert Rose Golf Course,"Las Vegas, NV",NV,18,,Back,M,70.0,117,6511,Par 72; municipal
Highland Falls Golf Course at Sun City,"Las Vegas, NV",NV,18,,Back,M,70.1,119,6512,Par 72; Sun City Summerlin
Las Vegas Country Club,"Las Vegas, NV",NV,18,,Back,M,74.9,136,7215,Par 72; private
Las Vegas Golf Center,"Las Vegas, NV",NV,18,,Back,M,,,1230,9-hole par 27 par-3; rating not published
Las Vegas Golf Club,"Las Vegas, NV",NV,18,,Back,M,71.8,117,6631,Par 72; municipal (oldest in LV)
Las Vegas National Golf Course,"Las Vegas, NV",NV,18,,Back,M,72.1,130,6815,Par 71
Los Prados Golf Course,"Las Vegas, NV",NV,18,,Blue,M,65.6,110,5450,Par 70; executive-length
Mount Charleston Alpine Resort Golf Club,"Las Vegas, NV",NV,18,,Back,M,36.0,145,3200,9-hole par 35; Mt Charleston; closed ~2001
Painted Desert Golf Club,"Las Vegas, NV",NV,18,,Back,M,73.7,136,6840,Par 72; Jay Morrish design
Palm Valley Golf Club - Sun City Summerlin,"Las Vegas, NV",NV,18,,Back,M,71.7,127,6706,Par 72; Casper/Nash design
Rhodes Ranch Country Club,"Las Vegas, NV",NV,18,,Back,M,73.0,122,6909,Par 72; Ted Robinson design
Rhodes Ranch Golf Club,"Las Vegas, NV",NV,18,,Back,M,73.0,122,6909,Par 72; same as Rhodes Ranch CC
Royal Links Golf Club,"Las Vegas, NV",NV,18,,Royal,M,74.2,139,6944,Par 72; Dye design; British Open replica holes
Siena Golf Club,"Las Vegas, NV",NV,18,,Black,M,71.8,138,6816,Par 72
SilverStone Golf Club (Desert-9 course),"Las Vegas, NV",NV,18,,Back,M,73.3,145,7159,Par 72; Mountain/Desert combo; 27-hole; closed 2015
Spanish Trail C.C. (Sunrise-9 course),"Las Vegas, NV",NV,18,,Back,M,73.1,124,7002,Par 72; Sunrise/Canyon combo; 27-hole; private
Stallion Mountain Country Club,"Las Vegas, NV",NV,18,,Back,M,74.8,134,7351,Par 72
TPC at The Canyons,"Las Vegas, NV",NV,18,,Back,M,73.4,136,7104,Par 71; now TPC Las Vegas
Emerald River Golf Course,"Laughlin, NV",NV,18,,Back,M,73.6,144,6586,Par 72
Mojave Resort Golf Club,"Laughlin, NV",NV,18,,Black,M,73.6,136,6939,Par 72
Casablanca Golf Club and Resort/Casino,"Mesquite, NV",NV,18,,Back,M,74.0,145,7036,Par 72
Oasis Golf Club (Palmer course),"Mesquite, NV",NV,18,,Back,M,73.2,141,6982,Par 71; Arnold Palmer design
Palms Golf Course,"Mesquite, NV",NV,18,,Blue,M,73.5,136,6860,Par 72
Wolf Creek Golf Course,"Mesquite, NV",NV,18,,Back,M,75.4,154,6994,Par 72; dramatic canyon layout
Sunrise Vista Golf Course,"Nellis Afb, NV",NV,18,,Back,M,71.7,115,7051,Par 72; military (27-hole facility)
Aliante Golf Club,"North Las Vegas, NV",NV,18,,Back,M,72.8,133,7022,Par 72; Gary Panks design
Craig Ranch Golf Course,"North Las Vegas, NV",NV,18,,Back,M,66.8,105,6023,Par 70; closed 2009 (now regional park)
North Las Vegas Golf Course,"North Las Vegas, NV",NV,18,,Back,M,66.8,105,6023,Par 70; same as Craig Ranch; closed 2009
Mountain Falls Golf Club,"Pahrump, NV",NV,18,,Back,M,70.0,116,7186,Par 72; Cal Olson design
Willow Creek Golf Course,"Pahrump, NV",NV,18,,Back,M,73.2,124,7025,Par 71
Brookside Municipal Golf Course,"Reno, NV",NV,18,,Back,M,32.3,107,2882,9-hole par 35; closed 2006
Lake Ridge Golf Course,"Reno, NV",NV,18,,Blue,M,70.8,127,6715,Par 71; Robert Trent Jones design
Northgate Golf Club,"Reno, NV",NV,18,,Back,M,72.3,131,6966,Par 72
Rosewood Lakes Golf Course,"Reno, NV",NV,18,,Back,M,70.7,125,6693,Par 72; municipal
Sierra Sage Golf Course,"Reno, NV",NV,18,,Back,M,70.4,122,6605,Par 71; municipal
Somersett Country Club,"Reno, NV",NV,18,,Back,M,74.6,142,7252,Par 72; private
Wolf Run Golf Club at Fieldcreek Ranch,"Reno, NV",NV,18,,Back,M,72.1,130,6936,Par 71
Round Mountain Golf Club,"Round Mountain, NV",NV,18,,Back,M,35.5,118,3569,9-hole par 36
D&#039;Andrea Golf & Country Club,"Sparks, NV",NV,18,,Back,M,71.7,132,7082,Par 72; now 9-hole; Keith Foster design
Resort at Red Hawk Golf Club (Hills course),"Sparks, NV",NV,18,,Back,M,73.8,132,7161,Par 71; Hale Irwin design
Wildcreek Golf Course,"Sparks, NV",NV,18,,Back,M,73.3,133,7047,Par 72; closed 2019
Thunder Canyon Country Club,"Washoe Valley, NV",NV,18,,Back,M,74.3,138,7166,Par 72; now Toiyabe GC
Winnemucca Municipal Golf Course,"Winnemucca, NV",NV,18,,Back,M,34.5,111,3262,9-hole par 36
Hunewill's Mason Valley Country Club,"Yerington, NV",NV,18,,Back,M,69.2,117,6638,Par 72; semi-private; closed ~2010
Oakridge Country Club," Farmington, UT",UT,18,,Blue,M,73.3,140,6983,Par 72; private
Tri City Golf Course,"American Fork, UT",UT,18,,Back,M,73.0,,7077,Par 72; now Fox Hollow GC
Canyon Breeze Golf Course,"Beaver, UT",UT,18,,Back,M,33.3,108,2800,9-hole par 34
Bountiful Ridge Golf Course,"Bountiful, UT",UT,18,,Back,M,70.2,122,6523,Par 71; municipal
Eagle Mountain Golf Course,"Brigham City, UT",UT,18,,Gold,M,72.0,119,6781,Par 71
Cedar Ridge Golf Course,"Cedar City, UT",UT,18,,Back,M,69.7,118,6600,Par 71
Sunset View Golf Course,"Delta, UT",UT,18,,Back,M,71.9,126,6943,Par 72
South Mountain Golf Club,"Draper, UT",UT,18,,Back,M,73.4,130,7080,Par 72
Frank Skul Memorial Golf Course,"Dugway, UT",UT,18,,Back,M,34.7,95,3326,9-hole par 36; military
Nordic Valley,"Eden, UT",UT,18,,Back,M,,,2850,9-hole par 35; rating not published
Wolf Creek Golf Resort,"Eden, UT",UT,18,,Back,M,72.1,135,6889,Par 72; mountain layout
Millsite Golf Course,"Ferron, UT",UT,18,,Back,M,69.8,126,6300,Par 71
Belmont Springs Park,"Fielding, UT",UT,18,,Back,M,,,2766,9-hole par 36; rating not published (Plymouth/Garland)
Paradise Golf Resort,"Fillmore, UT",UT,18,,Back,M,,113,3293,9-hole par 36
Bear Lake Golf Course,"Garden City, UT",UT,18,,Back,M,36.1,123,3376,9-hole par 36
Green River Golf Course,"Green River, UT",UT,18,,Back,M,69.6,118,3368,9-hole par 36; 18-hole rating shown
Sky Mountain Golf Course,"Hurricane, UT",UT,18,,Back,M,70.4,125,6383,Par 72; municipal
Coral Cliffs Golf Course,"Kanab, UT",UT,18,,Back,M,35.8,118,3422,9-hole par 36
Davis Park Golf Course,"Kaysville, UT",UT,18,,Black,M,70.5,125,6659,Par 71
Sun Hills Golf Course,"Layton, UT",UT,18,,Back,M,70.3,116,6550,Par 71
Swan Lakes Golf Course,"Layton, UT",UT,18,,Back,M,29.9,92,2102,9-hole par 31 executive
Valley View Golf Course,"Layton, UT",UT,18,,Black,M,74.0,132,7153,Par 72
The Golf Course at Thanksgiving Point,"Lehi, UT",UT,18,,Back,M,76.2,140,7728,Par 72; Johnny Miller design
The Ranches Golf Club,"Lehi, UT",UT,18,,Back,M,73.3,126,7400,Par 72; Ron Garl design (Eagle Mountain)
TalonsCove at Saratoga Springs,"Lehi, UT",UT,18,,Back,M,72.5,127,7096,Par 72; Gene Bates design
Logan Golf & Country Club,"Logan, UT",UT,18,,Back,M,67.9,114,6104,Par 71; private
Logan River Golf Course,"Logan, UT",UT,18,,Back,M,70.5,124,6502,Par 71; municipal
Copper Golf Club,"Magna, UT",UT,18,,Back,M,35.8,119,3224,9-hole par 36
Homestead,"Midway, UT",UT,18,,Blue,M,73.0,135,7017,Par 72; Homestead Golf Club
Wasatch Mountain State Park,"Midway, UT",UT,18,,Back,M,70.4,125,6459,Par 71; Mountain course
Moab Golf Club,"Moab, UT",UT,18,,Back,M,72.5,129,6819,Par 72; red-rock setting
The Hideout,"Monticello, UT",UT,18,,Back,M,70.5,127,6768,Par 72; Utah's highest course (7000+ ft)
Round Valley Golf Course,"Morgan, UT",UT,18,,Back,M,72.0,122,6732,Par 72; Johnny Miller design
Canyon Hills Park Golf Course,"Nephi, UT",UT,18,,Back,M,36.0,121,3446,9-hole par 36; municipal
Eaglewood Golf Course,"North Salt Lake, UT",UT,18,,Back,M,71.8,123,6772,Par 71
The Barn Golf Club,"Ogden, UT",UT,18,,Back,M,67.3,111,6131,Par 71 (Pleasant View)
Ben Lomond Golf Course,"Ogden, UT",UT,18,,Back,M,67.9,112,6176,Par 72; municipal
El Monte Golf Course,"Ogden, UT",UT,18,,Back,M,33.8,111,3009,9-hole par 35; municipal
Golf City,"Ogden, UT",UT,18,,Back,M,,,,Par-3 course; rating not published
Mount Ogden Golf Course,"Ogden, UT",UT,18,,Back,M,69.6,120,6450,Par 71; municipal
Ogden Golf & Country Club,"Ogden, UT",UT,18,,Back,M,71.2,123,6706,Par 73; private
Remuda Golf Course,"Ogden, UT",UT,18,,Black,M,67.2,97,6360,Par 72 (Farr West)
Schneiters Riverside Golf Course,"Ogden, UT",UT,18,,Back,M,68.5,114,6177,Par 71 (Riverdale)
Cascade Fairways Public Golf Course,"Orem, UT",UT,18,,Back,M,,109,1800,Par 3/executive; rating not published
The Jeremy Golf & Country Club,"Park City, UT",UT,18,,Back,M,72.9,130,7138,Par 72; Arnold Palmer; private (Jeremy Ranch)
Park City Golf Course,"Park City, UT",UT,18,,Back,M,71.7,127,6754,Par 72; municipal
Gladstan Golf Course,"Payson, UT",UT,18,,Black,M,72.3,132,6853,Par 72
Cedar Hills Golf Club,"Pleasant Grove, UT",UT,18,,Back,M,71.8,132,6711,Par 72
Carbon Country Club,"Price, UT",UT,18,,Back,M,68.7,119,6186,Par 70 (Helper)
East Bay Golf Course,"Provo, UT",UT,18,,Back,M,,,7088,Par 72; back-tee rating not published
Cove View Golf Course,"Richfield, UT",UT,18,,Back,M,70.5,125,6687,Par 72; municipal
Roosevelt Golf Course,"Roosevelt, UT",UT,18,,Back,M,72.5,121,7049,Par 72; municipal
Royal Greens Golf Course,"Roy, UT",UT,18,,Back,M,,112,3170,9-hole executive; rating not published
Bloomington Country Club,"Saint George, UT",UT,18,,Back,M,72.0,122,6948,Par 72; private
Dixie Red Hills Golf Course,"Saint George, UT",UT,18,,Back,M,33.0,119,2733,9-hole par 36; municipal
Southgate Golf Club,"Saint George, UT",UT,18,,Black,M,69.6,127,6270,Par 71; municipal
St. George Golf Club,"Saint George, UT",UT,18,,Back,M,73.7,126,7217,Par 73; municipal
Sunbrook Golf Club (Black Rock),"Saint George, UT",UT,18,,Back,M,72.2,135,6765,Par 72; Black Rock/Point combo; 27-hole facility
Cottonwood Country Club,"Salt Lake City, UT",UT,18,,Back,M,,,1107,9-hole par 27 par-3; private
The Country Club,"Salt Lake City, UT",UT,18,,Back,M,74.7,140,7209,Par 72; private (Salt Lake CC)
Fore Lakes Golf Course,"Salt Lake City, UT",UT,18,,Blue,M,61.2,96,4410,Par 62 executive (Taylorsville)
Forest Dale Golf Course,"Salt Lake City, UT",UT,18,,Back,M,32.8,102,3122,9-hole par 36; municipal
Glendale Golf Course,"Salt Lake City, UT",UT,18,,Back,M,70.3,119,6908,Par 72; municipal
Jordon River Par Three Golf Course,"Salt Lake City, UT",UT,18,,Back,M,,,1215,9-hole par 27 par-3; rating not published
Meadow Brook Golf Course,"Salt Lake City, UT",UT,18,,Back,M,70.9,124,6713,Par 72; municipal (Taylorsville)
Mick Riley Golf Course,"Salt Lake City, UT",UT,18,,Back,M,69.8,114,3280,9-hole par 36; municipal (Murray)
Murray Parkway Golf Course,"Salt Lake City, UT",UT,18,,Back,M,71.3,120,6900,Par 72; municipal (Murray)
Nibley Park Golf Course,"Salt Lake City, UT",UT,18,,Back,M,33.6,120,2895,9-hole par 34; oldest public course in UT
Old Mill Golf Club,"Salt Lake City, UT",UT,18,,Back,M,69.9,125,6769,Par 71
Rose Park Golf Course,"Salt Lake City, UT",UT,18,,Back,M,71.3,117,6898,Par 72; municipal
Stonebridge Golf Club,"Salt Lake City, UT",UT,18,,Back,M,73.4,138,7127,Par 72; Creekside/Sunrise combo; 27-hole; Johnny Miller
University of Utah Golf Course,"Salt Lake City, UT",UT,18,,Back,M,58.9,95,2321,9-hole executive
Schneiter's Pebblebrook Links,"Sandy, UT",UT,18,,Back,M,62.6,100,4591,Par 68 executive
Willow Creek Country Club,"Sandy, UT",UT,18,,Black,M,73.3,138,7101,Par 72; private
Birch Creek Golf Club,"Smithfield, UT",UT,18,,Back,M,72.2,124,6768,Par 72
Glenmoore Golf Course,"South Jordan, UT",UT,18,,Back,M,71.3,121,6800,Par 72; municipal
Mulligan's South,"South Jordan, UT",UT,18,,Back,M,32.4,103,2200,9-hole par 33 executive (Ridge course)
The Oaks at Spanish Fork,"Spanish Fork, UT",UT,18,,Back,M,68.7,115,6358,Par 72; Billy Casper design
Hobble Creek Golf Course,"Springville, UT",UT,18,,Back,M,69.4,123,6400,Par 71; municipal
Glen Eagle Golf Club,"Syracuse, UT",UT,18,,Back,M,72.8,130,7045,Par 72
Oquirrh Hills Golf Course,"Tooele, UT",UT,18,,Back,M,69.6,120,6611,Par 72; municipal
Stansbury Park Golf Course,"Tooele, UT",UT,18,,Back,M,71.6,125,6779,Par 72
Skyway Golf Course,"Tremonton, UT",UT,18,,Back,M,34.6,122,3150,9-hole par 36
Dinaland Golf Course,"Vernal, UT",UT,18,,Back,M,71.5,129,6773,Par 72; municipal
Green Spring Golf Course,"Washington, UT",UT,18,,Back,M,71.9,130,6562,Par 71
Sherwood Hills Golf Course,"Wellsville, UT",UT,18,,Back,M,35.0,109,3315,9-hole par 36
The Golf Club of Oregon,"Albany, OR",PNW,18,,Back,M,67.8,111,5841,Par 70
Spring Hill Country Club,"Albany, OR",PNW,18,,Back,M,70.5,120,6432,Par 72; now Spring Hill GC
China Creek Golf Course,"Arlington, OR",PNW,18,,Back,M,,116,2627,9-hole par 34 (18 via dual tees); municipal
Oak Knoll Golf Course,"Ashland, OR",PNW,18,,Back,M,69.2,114,3020,9-hole par 36 (18 via dual tees); municipal
Quaill Ridge Golf Club,"Baker City, OR",PNW,18,,Back,M,70.0,118,5994,Par 70
Bandon Crossings Golf Course,"Bandon, OR",PNW,18,,Back,M,74.0,139,6855,Par 72; Dan Hixson design
Bandon Face Rock Golf Course,"Bandon, OR",PNW,18,,Back,M,29.9,102,2096,9-hole par 32
Quail Valley Golf Course,"Banks, OR",PNW,18,,Back,M,71.6,122,6603,Par 72
"Reserve Vineyards & Golf Club, The","Beaverton, OR",PNW,18,,Back,M,73.5,135,6845,Par 72; North course (Cupp)
Awbrey Glen Golf Club,"Bend, OR",PNW,18,,Back,M,72.8,135,7029,Par 72; private
Bend Golf & Country Club,"Bend, OR",PNW,18,,Back,M,73.8,132,7026,Par 72; private
Broken Top Club,"Bend, OR",PNW,18,,Back,M,73.5,131,7161,Par 72; private; Weiskopf/Morrish
Lost Tracks Golf Club,"Bend, OR",PNW,18,,Back,M,72.4,129,7003,Par 72
Mountain High Golf Course,"Bend, OR",PNW,18,,Back,M,,,2882,9-hole par 36; rating not published
Orion Greens Golf Course,"Bend, OR",PNW,18,,Back,M,29.8,96,2075,9-hole par 31 executive
River's Edge Golf Course,"Bend, OR",PNW,18,,Back,M,72.6,137,6683,Par 72
Widgi Creek Golf Club,"Bend, OR",PNW,18,,Back,M,73.4,134,6911,Par 72
Greanlee Golf Course,"Boring, OR",PNW,18,,Back,M,29.1,84,1652,9-hole par 31 executive (Greenlea)
Mountain View Golf Club,"Boring, OR",PNW,18,,Back,M,68.7,119,5936,Par 71
Salmon Run Golf Course,"Brookings, OR",PNW,18,,Back,M,70.4,123,7200,Par 72; Troy Claveran design
Frontier Golf Course,"Canby, OR",PNW,18,,Back,M,,,1000,9-hole par 27 par-3; rating not published
Willamette Valley Country Club,"Canby, OR",PNW,18,,Back,M,74.2,132,7008,Par 72; private
Illinois Valley Golf Club,"Cave Junction, OR",PNW,18,,Back,M,36.2,126,3100,9-hole par 36
Laurel Hill Golf Course,"Central Point, OR",PNW,18,,Back,M,62.0,102,1915,9-hole par 31 executive (18 via dual tees)
Pleasant Valley Golf Club,"Clackamas, OR",PNW,18,,Back,M,71.9,128,6593,Par 72
Sah-Hah-Lee Golf Course,"Clackamas, OR",PNW,18,,Back,M,54.0,85,2477,Par 54; 18-hole par-3 course
Coos Country Club,"Coos Bay, OR",PNW,18,,Back,M,69.7,131,6032,Par 70; now Coos GC
Sunset Bay Golf Course,"Coos Bay, OR",PNW,18,,Back,M,34.8,,3736,9-hole (12-hole option); municipal
Coquille Valley Elks,"Coquille, OR",PNW,18,,Back,M,33.0,103,2216,9-hole par 33; private (Elks)
Forest Hills Golf Course,"Cornelius, OR",PNW,18,,Back,M,69.7,126,6173,Par 72
Corvallis Country Club,"Corvallis, OR",PNW,18,,Back,M,70.6,133,6171,Par 71; private (Corvallis Club)
Marysville Golf Course,"Corvallis, OR",PNW,18,,Back,M,34.5,114,3166,9-hole par 36; closed
Trysting Tree Golf Club,"Corvallis, OR",PNW,18,,Back,M,74.4,127,7014,Par 72; OSU home course
Middlefield Village Golf Course,"Cottage Grove, OR",PNW,18,,Back,M,63.7,104,5002,Par 67
Emerald Valley Golf Club,"Creswell, OR",PNW,18,,Back,M,74.6,133,7165,Par 72
Dallas Golf Course,"Dallas, OR",PNW,18,,Back,M,59.6,95,2031,9-hole par 31 executive
Riverwood Golf Course,"Dundee, OR",PNW,18,,Back,M,33.4,119,2944,9-hole par 35
Eagle Point Golf Course,"Eagle Point, OR",PNW,18,,Back,M,74.2,137,7099,Par 72; RTJ II design
Echo Hills Golf Course,"Echo, OR",PNW,18,,Back,M,67.6,117,5867,Par 72; municipal (9-hole with 18 option)
Alpine Meadows Golf Course,"Enterprise, OR",PNW,18,,Back,M,35.0,116,3033,9-hole par 36
Springwater Golf Course,"Estacada, OR",PNW,18,,Back,M,68.1,124,3003,9-hole par 36 (18 via dual tees)
Eugene Eagles On The Green #275,"Eugene, OR",PNW,18,,Back,M,,,1295,Par-3 course; rating not published
Fiddler's Green Golf Course,"Eugene, OR",PNW,18,,Back,M,,,2378,18-hole par 54 par-3; rating not published
Laurelwood Golf Course,"Eugene, OR",PNW,18,,Back,M,70.7,135,6067,Par 70; 9-hole (18-hole rating)
Oakway Golf Course,"Eugene, OR",PNW,18,,Back,M,58.6,91,3576,Par 61 executive
Riveridge Golf Course,"Eugene, OR",PNW,18,,Back,M,36.1,130,3455,9-hole par 36
Ocean Dunes Golf Links,"Florence, OR",PNW,18,,Back,M,70.0,124,6055,Par 71; links-style
Sandpines Golf Links,"Florence, OR",PNW,18,,Back,M,74.2,129,6931,Par 72; Rees Jones design
Sunset Grove Golf,"Forest Grove, OR",PNW,18,,Back,M,33.0,111,3001,9-hole par 36
"Children's Course, The","Gladstone, OR",PNW,18,,Back,M,35.0,113,1237,9-hole par 27; First Tee facility
Cedar Bend Golf Club,"Gold Beach, OR",PNW,18,,Back,M,35.0,128,3156,9-hole par 36
Applegate Golf,"Grants Pass, OR",PNW,18,,Back,M,35.0,120,2677,9-hole par 35
Colonial Valley Golf Course,"Grants Pass, OR",PNW,18,,Back,M,,,1587,9-hole par 31 executive; rating not published
Dutcher Creek Golf Course,"Grants Pass, OR",PNW,18,,Back,M,65.4,118,5467,Par 70
Grants Pass Golf Club,"Grants Pass, OR",PNW,18,,Back,M,70.5,127,6391,Par 72
Hillebrand's Paradise Ranch Resort,"Grants Pass, OR",PNW,18,,Back,M,,,475,3-hole par-3 resort course; closed
Red Mountain Golf Course,"Grants Pass, OR",PNW,18,,Back,M,,113,1264,9-hole par 30 executive
Gresham Golf Course,"Gresham, OR",PNW,18,,Back,M,68.3,109,6012,Par 72; municipal
Persimmon Country Club,"Gresham, OR",PNW,18,,Back,M,71.2,125,6678,Par 72; private
Killarney West Golf Course,"Hillsboro, OR",PNW,18,,Back,M,,108,2544,9-hole par 36
Meriwether National Golf Club,"Hillsboro, OR",PNW,18,,Back,M,70.9,118,6719,Par 72; West/North combo; 27-hole facility
Orenco Woods Golf Club,"Hillsboro, OR",PNW,18,,Back,M,33.0,109,2626,9-hole par 35; closed 2006
Valley Golf Club,"Hines, OR",PNW,18,,Back,M,34.7,107,3190,9-hole par 36
Hood River Golf & Country Club,"Hood River, OR",PNW,18,,Back,M,70.2,132,6109,Par 71
John Day Golf Club,"John Day, OR",PNW,18,,Back,M,33.6,111,2930,9-hole par 35; semi-private
Shadow Hills Country Club,"Junction City, OR",PNW,18,,Back,M,73.8,135,7007,Par 72; private
McNary Golf Club,"Keizer, OR",PNW,18,,Back,M,69.2,121,6215,Par 71
Harbor Links Public Golf,"Klamath Falls, OR",PNW,18,,Back,M,69.3,117,6272,Par 72; municipal
Reames Golf & Country Club,"Klamath Falls, OR",PNW,18,,Back,M,71.2,124,6679,Par 72; private
Round Lake Public Golf Course,"Klamath Falls, OR",PNW,18,,Back,M,,,1512,9-hole par 29; rating not published
"Running Y Ranch Resort, The","Klamath Falls, OR",PNW,18,,Back,M,73.3,137,7138,Par 72; Arnold Palmer design
Shield Crest Golf Course,"Klamath Falls, OR",PNW,18,,Back,M,72.1,122,7005,Par 72
La Grande Country Club,"La Grande, OR",PNW,18,,Back,M,35.4,123,3267,9-hole par 36
